,molecule_chembl_id,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
413,CHEMBL1222363,CCCN(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1ccc2ccccc2c1,423.58200000000005,4.196900000000004,0.0,4.0,5.0
414,CHEMBL1222364,CCN(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1ccc2ccccc2c1,409.55500000000006,3.8068000000000026,0.0,4.0,5.0
415,CHEMBL1221449,CN1CCN(c2cccc(N(CC3CC3)S(=O)(=O)c3ccc4ccccc4c3)c2)CC1,435.59300000000013,4.196900000000004,0.0,4.0,5.0
416,CHEMBL1221452,CN1CCN(c2cccc(N(Cc3ccccc3)S(=O)(=O)c3ccc4ccccc4c3)c2)CC1,471.6260000000002,4.987100000000005,0.0,4.0,5.0
417,CHEMBL1221497,CN1CCN(c2cccc(NS(=O)(=O)c3ccc4ccccc4c3)c2)CC1,381.50100000000015,3.392400000000002,1.0,4.0,5.0
418,CHEMBL1082723,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,390.24500000000006,4.343700000000003,3.0,2.0,5.0
419,CHEMBL1276708,CCN1CCC[C@H]1CNC(=O)c1c(Cl)c(Cl)cc(O)c1OC,347.2420000000001,2.9217000000000013,2.0,4.0,7.489991487059766
420,CHEMBL1276709,CCN1CCC[C@H]1CNC(=O)c1c(Cl)c(OC)cc(O)c1OC,342.8230000000001,2.2769000000000004,2.0,5.0,7.15002808767115
421,CHEMBL1276738,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1Br,420.14500000000004,3.434300000000002,1.0,3.0,8.100015437450608
422,CHEMBL1276739,CCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1Br,369.303,3.234200000000002,1.0,3.0,7.96018944585165
423,CHEMBL23464,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(I)c1OC,418.2750000000001,2.522500000000001,1.0,4.0,9.169989064063882
424,CHEMBL1276763,CCCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1C,334.4600000000001,2.875820000000002,2.0,4.0,8.299988937677888
425,CHEMBL1276764,CCCc1c(Cl)cc(O)c(OC)c1C(=O)NC[C@@H]1CCCN1CC,354.8780000000002,3.2208000000000014,2.0,4.0,6.959991363986458
426,CHEMBL1276765,CCc1ccc(O)c(OC)c1C(=O)NC[C@@H]1CCCN1CC,306.40600000000006,2.1773,2.0,4.0,6.909988975992853
427,CHEMBL1276325,CCN1CCC[C@H]1CNC(=O)c1c(OC)c(O)cc(I)c1OC,434.27400000000006,2.2281000000000004,2.0,5.0,9.54000474395261
428,CHEMBL1276326,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(SC)c1OC,338.47300000000007,2.639800000000001,1.0,5.0,8.96018944585165
429,CHEMBL1276327,CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1OC,336.4320000000001,2.1859,2.0,5.0,8.890084136976206
430,CHEMBL1276350,CCCCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1OC,348.48700000000014,3.260500000000002,1.0,4.0,8.569924944448061
431,CHEMBL1276351,CCCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1,304.43399999999997,2.8618000000000015,1.0,3.0,7.169989064063882
432,CHEMBL1276238,CCN1CCC[C@H]1CNC(=O)c1cc(Cl)ccc1OC,296.79800000000006,2.5627000000000004,1.0,3.0,6.589999287456538
433,CHEMBL1276352,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Cl)c1Cl,331.24300000000005,3.2161000000000017,1.0,3.0,7.700057099977233
434,CHEMBL1276374,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Cl)c1Br,375.694,3.3252000000000015,1.0,3.0,8.250031916490597
435,CHEMBL1276268,CCN1CCC[C@H]1CNC(=O)c1cc(Br)ccc1OC,341.2490000000001,2.671800000000001,1.0,3.0,7.339988778710669
436,CHEMBL22242,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,371.2750000000001,2.6804000000000006,1.0,4.0,8.92009553233328
437,CHEMBL1276375,CCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1Cl,324.852,3.1251000000000015,1.0,3.0,8.379968104873702
438,CHEMBL1276399,CCN1CCC[C@H]1CNC(=O)c1c(Cl)ccc(O)c1OC,312.7970000000001,2.2683,2.0,4.0,7.189969213594161
439,CHEMBL1276400,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(O)c1OC,308.37800000000004,1.6235,2.0,5.0,8.059981844992336
440,CHEMBL1276401,CCN1CCC[C@H]1CNC(=O)c1cc(F)cc(O)c1OC,296.34200000000004,1.754,2.0,4.0,6.439997673226633
441,CHEMBL1276426,CCN1CCC[C@H]1CNC(=O)c1cc(Cl)cc(O)c1OC,312.7970000000001,2.2683,2.0,4.0,7.410050398674292
442,CHEMBL1276427,CCN1CCC[C@H]1CNC(=O)c1c(Br)c(Cl)cc(O)c1OC,391.6930000000001,3.030800000000001,2.0,4.0,7.2400301424456925
443,CHEMBL1276428,CCc1c(Cl)cc(O)c(OC)c1C(=O)NC[C@@H]1CCCN1CC,340.85100000000017,2.830700000000001,2.0,4.0,7.92009553233328
444,CHEMBL1276459,CCN1CCC[C@H]1CNC(=O)c1cc(Br)cc(O)c1OC,357.2480000000001,2.3774000000000006,2.0,4.0,8.079981083971084
445,CHEMBL1276460,CCN1CCC[C@H]1CNC(=O)c1c(Cl)c(Br)cc(O)c1OC,391.6930000000001,3.030800000000001,2.0,4.0,7.770062314092066
446,CHEMBL1276461,CCN1CCC[C@H]1CNC(=O)c1c(Br)c(Br)cc(O)c1OC,436.1440000000001,3.139900000000001,2.0,4.0,7.590066876668706
447,CHEMBL1276494,CCN1CCC[C@H]1CNC(=O)c1c(OC)c(O)cc(Br)c1OC,387.27400000000006,2.386,2.0,5.0,8.849857838151442
448,CHEMBL1276495,CCN1CCC[C@H]1CNC(=O)c1c(OC)c(O)cc(Br)c1[N+](=O)[O-],402.24500000000006,2.2856000000000005,2.0,6.0,6.72999699989494
449,CHEMBL1276496,CCN1CCC[C@H]1CNC(=O)c1cc(I)cc(O)c1OC,404.2480000000001,2.2195,2.0,4.0,8.51999305704285
450,CHEMBL1276527,CCN1CCC[C@H]1CNC(=O)c1c(Cl)c(C)cc(O)c1OC,326.82400000000007,2.576720000000001,2.0,4.0,7.590066876668706
451,CHEMBL1276528,CCN1CCC[C@H]1CNC(=O)c1c(C)c(C)cc(O)c1OC,306.40600000000006,2.2317400000000003,2.0,4.0,8.110026361596004
452,CHEMBL1276529,CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1,306.406,2.1773,2.0,4.0,8.54000474395261
453,CHEMBL1276559,CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1F,324.396,2.3164,2.0,4.0,8.819874124835946
454,CHEMBL1276560,CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1Cl,340.851,2.830700000000001,2.0,4.0,9.040005161671584
455,CHEMBL1276561,CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1Br,385.302,2.9398000000000017,2.0,4.0,8.639974910810603
456,CHEMBL1276585,CCCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1,320.43300000000005,2.567400000000001,2.0,4.0,9.299988937677888
457,CHEMBL1276586,CCN1CCC[C@H]1CNC(=O)c1cc(OC)cc(O)c1OC,308.37800000000004,1.6234999999999997,2.0,5.0,6.69000807121882
458,CHEMBL1276587,CCN1CCC[C@H]1CNC(=O)c1c(Br)c(OC)cc(O)c1OC,387.27400000000017,2.386,2.0,5.0,7.169989064063882
459,CHEMBL283099,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1O,357.24800000000005,2.377400000000001,2.0,4.0,8.0
460,CHEMBL1276615,CCCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1Cl,354.87800000000004,3.2208000000000014,2.0,4.0,8.489991487059765
461,CHEMBL1276616,CCN1CCC[C@H]1CNC(=O)c1c(Br)c(C)cc(O)c1OC,371.27500000000015,2.6858200000000005,2.0,4.0,8.260032303240491
462,CHEMBL1276645,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(C)c1OC,306.40600000000006,2.2263200000000003,1.0,4.0,8.280006173632396
463,CHEMBL1276646,CCc1c(Br)cc(O)c(OC)c1C(=O)NC[C@@H]1CCCN1CC,385.30200000000025,2.939800000000001,2.0,4.0,7.770062314092066
464,CHEMBL1276647,CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1CC,334.4600000000001,2.739700000000001,2.0,4.0,8.750068243365805
465,CHEMBL282925,CCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1OC,320.43300000000005,2.4803000000000006,1.0,4.0,8.890084136976206
466,CHEMBL282024,CCN1CCC[C@H]1CNC(=O)c1c(OC)cccc1OC,292.3790000000001,1.9179,1.0,4.0,7.280006173632396
467,CHEMBL1276677,CCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1,290.407,2.4717000000000002,1.0,3.0,7.400007822415902
468,CHEMBL1276269,CCN1CCC[C@H]1CNC(=O)c1cccc(O)c1OC,278.35200000000003,1.6148999999999998,2.0,4.0,6.499996931948306
469,CHEMBL1276710,CCN1CCC[C@H]1CNC(=O)c1c(Br)ccc(O)c1OC,357.2480000000001,2.3774000000000006,2.0,4.0,7.250031916490597
470,CHEMBL1276711,CCN1CCC[C@H]1CNC(=O)c1c(C)c(Cl)cc(O)c1OC,326.82400000000007,2.576720000000001,2.0,4.0,7.96018944585165
471,CHEMBL1276712,CCN1CCC[C@H]1CNC(=O)c1c(OC)c(O)cc(Cl)c1OC,342.8230000000001,2.2769000000000004,2.0,5.0,8.770062314092065
472,CHEMBL1276740,CCN1CCC[C@H]1CNC(=O)c1c(F)c(Br)cc(O)c1OC,375.23800000000006,2.5164999999999997,2.0,4.0,8.15002808767115
473,CHEMBL1276741,CCN1CCC[C@H]1CNC(=O)c1c(C)c(Br)cc(O)c1OC,371.2750000000001,2.6858200000000014,2.0,4.0,7.96018944585165
474,CHEMBL1276742,CCN1CCC[C@H]1CNC(=O)c1cc(C)cc(O)c1OC,292.3790000000001,1.9233199999999997,2.0,4.0,7.720105019988362
475,CHEMBL1276766,CCCc1c(C)cc(O)c(OC)c1C(=O)NC[C@@H]1CCCN1CC,334.46000000000015,2.875820000000001,2.0,4.0,6.850011543508524
476,CHEMBL1276767,CCN1CCC[C@H]1CNC(=O)c1cc([N+](=O)[O-])cc(O)c1OC,323.3490000000001,1.5231,2.0,6.0,5.5200002474083645
477,CHEMBL1275709,CN(C)[C@@H]1CC[C@H](c2c[nH]c3ccc(C#N)cc23)C1,253.349,3.237280000000001,1.0,2.0,4.522878745280337
478,CHEMBL1275791,CN(C)[C@H]1CC[C@@H](c2c[nH]c3ccc(F)cc23)C1,246.32899999999998,3.5047000000000015,1.0,1.0,4.522878745280337
479,CHEMBL1278088,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2c(c1=O)CCCC2,432.5720000000004,2.529,1.0,6.0,7.0
480,CHEMBL1278088,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2c(c1=O)CCCC2,432.5720000000004,2.529,1.0,6.0,6.0
481,CHEMBL1642116,CN1CCN(c2ccc3c(c2)N(S(=O)(=O)c2ccc4ccccc4c2)CCC3=O)CC1,435.54900000000026,3.373300000000002,0.0,5.0,5.0
482,CHEMBL1642117,CN1CCN(c2cccc3c2C(=O)CCN3S(=O)(=O)c2ccc3ccccc3c2)CC1,435.54900000000015,3.373300000000002,0.0,5.0,5.0
483,CHEMBL1642118,CC1CC(=O)c2ccc(N3CCN(C)CC3)cc2N1S(=O)(=O)c1ccc2ccccc2c1,449.5760000000001,3.7618000000000027,0.0,5.0,6.866461091629782
484,CHEMBL1642123,CC1CC(=O)c2c(N3CCN(C)CC3)cccc2N1S(=O)(=O)c1ccc2ccccc2c1,449.57600000000014,3.7618000000000027,0.0,5.0,5.0
485,CHEMBL1642126,CCC1CC(=O)c2c(N3CCN(C)CC3)cccc2N1S(=O)(=O)c1ccc2ccccc2c1,463.6030000000001,4.151900000000004,0.0,5.0,6.0
486,CHEMBL1642128,Cc1cc(N2CCN(C)CC2)c2c(c1)N(S(=O)(=O)c1ccc3ccccc3c1)C(C)CC2=O,463.60300000000024,4.0702200000000035,0.0,5.0,5.748605149959896
487,CHEMBL1255588,CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,361.52900000000017,4.844800000000005,1.0,2.0,7.920818753952375
488,CHEMBL1774533,COc1ccc2oc(C(=O)NCCC(F)CN3CCN(c4cccc(Cl)c4Cl)CC3)cc2c1,494.3940000000002,5.028400000000004,1.0,5.0,5.795880017344075
489,CHEMBL1774538,COc1ccccc1N1CCN(CC(F)CCNC(=O)c2cc3ccccc3s2)CC1,441.5720000000002,4.190100000000003,1.0,5.0,6.375717904164332
490,CHEMBL26,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,341.4330000000001,0.5567000000000012,2.0,5.0,7.988006885340743
491,CHEMBL521582,CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1,355.52200000000005,4.981200000000006,0.0,3.0,5.0
492,CHEMBL1807825,CCOc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,491.67900000000014,3.272500000000001,5.0,8.0,5.40000018605658
493,CHEMBL1807824,CCc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,475.6800000000001,3.4362000000000013,5.0,7.0,5.59999938302362
494,CHEMBL1807823,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3)c2s1,447.6260000000002,2.873800000000001,5.0,7.0,5.40000018605658
495,CHEMBL1807822,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3cccc4ccccc34)c2s1,482.6020000000002,3.737400000000002,4.0,7.0,6.0
496,CHEMBL1807821,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3ccccc3)c2s1,432.54200000000014,2.5842,4.0,7.0,6.0999990348465305
497,CHEMBL1807820,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3cccc4ccccc34)c2s1,498.6700000000003,4.454000000000003,4.0,7.0,6.699991797446187
498,CHEMBL1807819,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCCOCCc3ccccc3)c2s1,462.6370000000003,3.6909000000000027,4.0,7.0,6.199998172182031
499,CHEMBL1807818,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3ccccc3)c2s1,448.61000000000024,3.3008000000000015,4.0,7.0,6.0
500,CHEMBL1807817,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCOCCc3ccccc3)c2s1,448.61000000000024,3.3008000000000015,4.0,7.0,6.0
501,CHEMBL82663,O=S(=O)(CCCOCCc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12,464.6090000000002,2.9038000000000013,3.0,8.0,7.0
502,CHEMBL1346,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,426.5600000000003,3.957500000000003,1.0,3.0,4.600000074606178
503,CHEMBL1256786,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,344.41100000000006,2.2233,4.0,5.0,5.0
504,CHEMBL1807826,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(C(F)(F)F)c3)c2s1,515.6230000000002,3.8926000000000025,5.0,7.0,6.299997602857746
505,CHEMBL1807827,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3)c2s1,482.0710000000002,3.5272000000000014,5.0,7.0,6.0999990348465305
506,CHEMBL1807828,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3Cl)c2s1,482.0710000000002,3.5272000000000014,5.0,7.0,5.800000874803203
507,CHEMBL1807829,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3Cl)c2s1,516.5160000000002,4.180600000000003,5.0,7.0,6.399996913372259
508,CHEMBL1807830,O=c1[nH]c2c(O)ccc([C@@H](O)CNCC[S+]([O-])CCCNCCc3cccc(Cl)c3)c2s1,498.07000000000033,2.542700000000001,5.0,7.0,5.499999678657065
509,CHEMBL1807831,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCS(=O)(=O)CCCNCCc3cccc(Cl)c3)c2s1,514.0690000000003,2.2088,5.0,8.0,6.0999990348465305
510,CHEMBL1807832,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCOCCCNCCc3cccc(Cl)c3)c2s1,466.0030000000001,2.810600000000001,5.0,7.0,5.499999678657065
511,CHEMBL1807869,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3)c2s1,482.0710000000002,3.5272000000000014,5.0,7.0,5.800000874803203
512,CHEMBL1807870,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3ccccc3Cl)c2s1,482.0710000000002,3.5272000000000014,5.0,7.0,6.0
513,CHEMBL1807871,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3Cl)c2s1,516.5160000000002,4.180600000000003,5.0,7.0,6.0
514,CHEMBL1807872,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCNCCc3cccc(Cl)c3)c2s1,466.0030000000001,2.810600000000001,5.0,7.0,5.59999938302362
515,CHEMBL1807873,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCNCCc3cccc(Cl)c3Cl)c2s1,500.44800000000015,3.464000000000002,5.0,7.0,5.700000503883016
516,CHEMBL1807874,CN(CCOCCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)CCc1ccccc1,445.5850000000002,2.4994000000000005,4.0,7.0,5.59999938302362
517,CHEMBL3216758,Cc1nc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1,472.4200000000002,4.347940000000004,1.0,4.0,6.041914151478915
518,CHEMBL3216098,Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1,486.44700000000023,4.738040000000004,1.0,4.0,5.86359655186601
519,CHEMBL49,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,385.5120000000001,2.0881999999999996,0.0,6.0,6.490797477668897
520,CHEMBL493,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,654.6059999999999,3.192800000000001,3.0,6.0,8.800793520838342
521,CHEMBL508112,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,332.50000000000006,5.705400000000002,0.0,6.0,5.231657941355467
522,CHEMBL296419,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,458.58100000000024,5.351300000000005,1.0,4.0,5.344765492965705
523,CHEMBL1113,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,313.788,3.4292000000000025,1.0,4.0,6.698970004336019
524,CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,645.3190000000002,6.936200000000007,0.0,4.0,4.700013563865532
525,CHEMBL1403281,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,575.7100000000002,2.4303,3.0,6.0,8.709965388637482
526,CHEMBL629,CN(C)CCC=C1c2ccccc2CCc2ccccc21,277.411,4.168600000000003,0.0,1.0,5.996108833763089
527,CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,469.6690000000001,7.217600000000008,0.0,3.0,5.939642175351384
528,CHEMBL64894,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,372.53600000000006,4.4596000000000044,0.0,2.0,5.497846107128639
529,CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,381.69000000000005,5.801400000000003,0.0,2.0,4.892552590476391
530,CHEMBL1385840,CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,561.6830000000002,2.040199999999999,3.0,6.0,8.298259367562787
531,CHEMBL30008,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,404.5040000000001,5.3852000000000055,0.0,2.0,6.453457336521869
532,CHEMBL119443,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,325.4120000000001,1.5346000000000002,3.0,3.0,6.2580609222708015
533,CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,437.5310000000002,4.308100000000003,1.0,5.0,8.791558643561432
534,CHEMBL442,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,581.6730000000001,1.990800000000002,3.0,6.0,8.366531544420413
535,CHEMBL1108,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,379.4350000000002,3.6784000000000026,1.0,3.0,8.61852390972497
536,CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,375.87100000000015,4.425600000000004,1.0,3.0,8.180982801310941
537,CHEMBL1626,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,343.898,5.104400000000005,0.0,2.0,6.866461091629782
538,CHEMBL936,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,309.45300000000003,4.188600000000004,1.0,2.0,5.482804102050026
539,CHEMBL1729,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,465.9530000000003,3.358100000000002,2.0,6.0,6.325138859262188
540,CHEMBL1255837,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,611.7430000000004,2.717200000000001,3.0,6.0,8.831502516476966
541,CHEMBL964,CCN(CC)C(=S)SSC(=S)N(CC)CC,296.5520000000001,3.6212000000000026,0.0,4.0,4.6379324142726
542,CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,344.845,5.376700000000004,0.0,1.0,4.914138826211549
543,CHEMBL1732,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,583.6890000000001,2.0811000000000024,3.0,6.0,8.051587034221399
544,CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,268.356,4.828600000000005,2.0,2.0,4.875463171698723
545,CHEMBL43064,C(=C\c1ccccc1)/CN1CCN(C(c2ccccc2)c2ccccc2)CC1,368.5240000000001,5.1070000000000055,0.0,2.0,6.110138278741812
546,CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,326.83100000000013,3.7227000000000023,1.0,4.0,6.412289034981089
547,CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,318.8730000000001,4.894400000000004,0.0,3.0,7.267606240177032
548,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,314.86,4.528400000000004,0.0,2.0,6.384049948343599
549,CHEMBL516,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,287.4060000000001,4.697900000000004,0.0,1.0,6.785156151952302
550,CHEMBL219916,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,425.92000000000013,3.353200000000002,2.0,3.0,8.577246058698652
551,CHEMBL723,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,406.482,3.738000000000002,3.0,5.0,6.835647144215563
552,CHEMBL564,CN(C)CCCN1c2ccccc2Sc2ccccc21,284.42800000000005,4.241000000000003,0.0,3.0,6.296708621881338
553,CHEMBL643,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,284.428,4.239400000000003,0.0,3.0,6.108462542327436
554,CHEMBL531,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,314.4980000000001,4.271100000000003,1.0,2.0,6.954677021213342
555,CHEMBL1909072,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,401.96300000000025,4.530100000000004,1.0,4.0,8.39254497678533
556,CHEMBL715,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,312.4420000000001,3.4392200000000033,1.0,5.0,6.928117992693875
557,CHEMBL716,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,383.51700000000017,2.8560000000000016,1.0,6.0,5.876181013981003
558,CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,373.95300000000015,4.580200000000004,0.0,4.0,7.958607314841775
559,CHEMBL1065,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,353.4660000000001,1.9351,2.0,3.0,6.09312646527793
560,CHEMBL21731,CNCCCC12CCC(c3ccccc31)c1ccccc12,277.41100000000006,4.211400000000004,1.0,1.0,5.4605475084505395
561,CHEMBL86,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.8020000000001,2.0023999999999997,2.0,4.0,6.896196279044043
562,CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,416.1350000000001,6.454800000000002,0.0,2.0,4.902951034988869
563,CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,403.5260000000002,4.064700000000003,1.0,3.0,7.200659450546418
564,CHEMBL1221512,CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,559.7950000000003,1.746800000000003,4.0,9.0,6.804100347590766
565,CHEMBL157138,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,338.45500000000015,2.841400000000001,2.0,2.0,8.543633966870956
